marca,tienda,precio,ram_gb,almacenamiento_gb,features,scaledFeatures,prediction
0,1,922990.0,8,512.0,"[922990.0,8.0,512.0]","[1.4513280953817538,0.6365397033128509,1.411826743396237]",0
0,1,1202990.0,16,512.0,"[1202990.0,16.0,512.0]","[1.8916057437927778,1.2730794066257018,1.411826743396237]",0
3,1,645990.0,8,512.0,"[645990.0,8.0,512.0]","[1.0157677074894194,0.6365397033128509,1.411826743396237]",0
3,1,1354990.0,16,512.0,"[1354990.0,16.0,512.0]","[2.130613610073048,1.2730794066257018,1.411826743396237]",0
2,1,604990.0,16,512.0,"[604990.0,16.0,512.0]","[0.9512984804006622,1.2730794066257018,1.411826743396237]",0
2,1,1303990.0,16,1024.0,"[1303990.0,16.0,1024.0]","[2.0504201812553258,1.2730794066257018,2.823653486792474]",1
2,1,2918990.0,32,1024.0,"[2918990.0,32.0,1024.0]","[4.589878760483196,2.5461588132514037,2.823653486792474]",1
2,1,422990.0,8,512.0,"[422990.0,8.0,512.0]","[0.6651180089334966,0.6365397033128509,1.411826743396237]",0
2,1,1231990.0,16,512.0,"[1231990.0,16.0,512.0]","[1.9372059288067767,1.2730794066257018,1.411826743396237]",0
0,1,920990.0,16,512.0,"[920990.0,16.0,512.0]","[1.4481832550359608,1.2730794066257018,1.411826743396237]",0
0,1,611990.0,8,512.0,"[611990.0,8.0,512.0]","[0.9623054216109378,0.6365397033128509,1.411826743396237]",0
0,1,544990.0,8,512.0,"[544990.0,8.0,512.0]","[0.8569532700268714,0.6365397033128509,1.411826743396237]",0
1,1,599990.0,16,512.0,"[599990.0,16.0,512.0]","[0.9434363795361796,1.2730794066257018,1.411826743396237]",0
1,1,599990.0,8,512.0,"[599990.0,8.0,512.0]","[0.9434363795361796,0.6365397033128509,1.411826743396237]",0
0,1,599990.0,16,512.0,"[599990.0,16.0,512.0]","[0.9434363795361796,1.2730794066257018,1.411826743396237]",0
0,1,399990.0,8,512.0,"[399990.0,8.0,512.0]","[0.6289523449568768,0.6365397033128509,1.411826743396237]",0
0,1,439990.0,8,512.0,"[439990.0,8.0,512.0]","[0.6918491518727373,0.6365397033128509,1.411826743396237]",0
0,1,469990.0,16,512.0,"[469990.0,16.0,512.0]","[0.7390217570596328,1.2730794066257018,1.411826743396237]",0
1,1,479990.0,8,256.0,"[479990.0,8.0,256.0]","[0.754745958788598,0.6365397033128509,0.7059133716981185]",0
0,1,489990.0,16,256.0,"[489990.0,16.0,256.0]","[0.7704701605175631,1.2730794066257018,0.7059133716981185]",0
0,1,959990.0,32,1024.0,"[959990.0,32.0,1024.0]","[1.5095076417789248,2.5461588132514037,2.823653486792474]",1
3,1,912990.0,16,512.0,"[912990.0,16.0,512.0]","[1.4356038936527886,1.2730794066257018,1.411826743396237]",0
0,1,449990.0,8,256.0,"[449990.0,8.0,256.0]","[0.7075733536017025,0.6365397033128509,0.7059133716981185]",0
0,1,428990.0,8,256.0,"[428990.0,8.0,256.0]","[0.6745525299708757,0.6365397033128509,0.7059133716981185]",0
0,1,629990.0,16,512.0,"[629990.0,16.0,512.0]","[0.9906089847230751,1.2730794066257018,1.411826743396237]",0
0,1,329990.0,8,1024.0,"[329990.0,8.0,1024.0]","[0.5188829328541208,0.6365397033128509,2.823653486792474]",0
1,1,2819990.0,16,1024.0,"[2819990.0,16.0,1024.0]","[4.434209163366441,1.2730794066257018,2.823653486792474]",1
0,1,1195990.0,16,512.0,"[1195990.0,16.0,512.0]","[1.8805988025825022,1.2730794066257018,1.411826743396237]",0
0,1,749990.0,16,1024.0,"[749990.0,16.0,1024.0]","[1.1792994054706567,1.2730794066257018,2.823653486792474]",0
1,1,2113990.0,32,1024.0,"[2113990.0,32.0,1024.0]","[3.3240805213015023,2.5461588132514037,2.823653486792474]",1
2,1,1462990.0,32,1024.0,"[1462990.0,32.0,1024.0]","[2.3004349887458715,2.5461588132514037,2.823653486792474]",1
3,1,1064990.0,16,512.0,"[1064990.0,16.0,512.0]","[1.6746117599330588,1.2730794066257018,1.411826743396237]",0
3,1,499990.0,8,512.0,"[499990.0,8.0,512.0]","[0.7861943622465282,0.6365397033128509,1.411826743396237]",0
0,1,799990.0,16,1024.0,"[799990.0,16.0,1024.0]","[1.2579204141154825,1.2730794066257018,2.823653486792474]",0
0,1,689990.0,16,512.0,"[689990.0,16.0,512.0]","[1.084954195096866,1.2730794066257018,1.411826743396237]",0
1,1,749990.0,16,1024.0,"[749990.0,16.0,1024.0]","[1.1792994054706567,1.2730794066257018,2.823653486792474]",0
1,1,729990.0,16,512.0,"[729990.0,16.0,512.0]","[1.1478510020127266,1.2730794066257018,1.411826743396237]",0
1,1,449990.0,8,256.0,"[449990.0,8.0,256.0]","[0.7075733536017025,0.6365397033128509,0.7059133716981185]",0
0,1,658990.0,16,512.0,"[658990.0,16.0,512.0]","[1.036209169737074,1.2730794066257018,1.411826743396237]",0
1,1,1449990.0,16,1024.0,"[1449990.0,16.0,1024.0]","[2.2799935264982167,1.2730794066257018,2.823653486792474]",1
1,1,1782990.0,32,1024.0,"[1782990.0,32.0,1024.0]","[2.803609444072756,2.5461588132514037,2.823653486792474]",1
0,1,788990.0,8,512.0,"[788990.0,8.0,512.0]","[1.240623792213621,0.6365397033128509,1.411826743396237]",0
1,1,1965990.0,32,1024.0,"[1965990.0,32.0,1024.0]","[3.091362335712818,2.5461588132514037,2.823653486792474]",1
1,1,2273990.0,32,1024.0,"[2273990.0,32.0,1024.0]","[3.575667748964945,2.5461588132514037,2.823653486792474]",1
1,1,1843990.0,16,512.0,"[1843990.0,16.0,512.0]","[2.8995270746194435,1.2730794066257018,1.411826743396237]",0
0,1,757990.0,8,512.0,"[757990.0,8.0,512.0]","[1.1918787668538289,0.6365397033128509,1.411826743396237]",0
3,1,1472990.0,16,512.0,"[1472990.0,16.0,512.0]","[2.3161591904748366,1.2730794066257018,1.411826743396237]",0
3,1,786990.0,8,512.0,"[786990.0,8.0,512.0]","[1.2374789518678277,0.6365397033128509,1.411826743396237]",0
1,1,1373990.0,16,512.0,"[1373990.0,16.0,512.0]","[2.160489593358082,1.2730794066257018,1.411826743396237]",0
1,1,1044990.0,16,512.0,"[1044990.0,16.0,512.0]","[1.6431633564751285,1.2730794066257018,1.411826743396237]",0
0,1,3963990.0,32,2048.0,"[3963990.0,32.0,2048.0]","[6.233057841160054,2.5461588132514037,5.647306973584948]",1
0,1,3948990.0,32,2048.0,"[3948990.0,32.0,2048.0]","[6.209471538566606,2.5461588132514037,5.647306973584948]",1
0,1,1687990.0,16,512.0,"[1687990.0,16.0,512.0]","[2.6542295276475874,1.2730794066257018,1.411826743396237]",0
3,1,2999990.0,32,1024.0,"[2999990.0,32.0,1024.0]","[4.717244794487814,2.5461588132514037,2.823653486792474]",1
3,1,943990.0,8,512.0,"[943990.0,8.0,512.0]","[1.4843489190125807,0.6365397033128509,1.411826743396237]",0
0,1,2100990.0,32,1024.0,"[2100990.0,32.0,1024.0]","[3.3036390590538476,2.5461588132514037,2.823653486792474]",1
10,1,3119990.0,32,1024.0,"[3119990.0,32.0,1024.0]","[4.905935215235396,2.5461588132514037,2.823653486792474]",1
3,1,999999.0,16,512.0,"[999999.0,16.0,512.0]","[1.5724186004763414,1.2730794066257018,1.411826743396237]",0
3,1,1560990.0,16,512.0,"[1560990.0,16.0,512.0]","[2.45453216568973,1.2730794066257018,1.411826743396237]",0
3,1,870990.0,8,256.0,"[870990.0,8.0,256.0]","[1.369562246391135,0.6365397033128509,0.7059133716981185]",0
0,1,1941990.0,32,1024.0,"[1941990.0,32.0,1024.0]","[3.053624251563302,2.5461588132514037,2.823653486792474]",1
10,1,1072990.0,32,1024.0,"[1072990.0,32.0,1024.0]","[1.687191121316231,2.5461588132514037,2.823653486792474]",1
0,1,367990.0,8,256.0,"[367990.0,8.0,256.0]","[0.5786348994241883,0.6365397033128509,0.7059133716981185]",0
0,1,589990.0,16,512.0,"[589990.0,16.0,512.0]","[0.9277121778072145,1.2730794066257018,1.411826743396237]",0
0,1,448990.0,8,512.0,"[448990.0,8.0,512.0]","[0.706000933428806,0.6365397033128509,1.411826743396237]",0
1,1,531990.0,8,512.0,"[531990.0,8.0,512.0]","[0.8365118077792166,0.6365397033128509,1.411826743396237]",0
1,1,1109990.0,16,512.0,"[1109990.0,16.0,512.0]","[1.745370667713402,1.2730794066257018,1.411826743396237]",0
0,1,560990.0,8,512.0,"[560990.0,8.0,512.0]","[0.8821119927932156,0.6365397033128509,1.411826743396237]",0
1,1,1149990.0,16,512.0,"[1149990.0,16.0,512.0]","[1.8082674746292626,1.2730794066257018,1.411826743396237]",0
1,1,2136990.0,32,1024.0,"[2136990.0,32.0,1024.0]","[3.3602461852781222,2.5461588132514037,2.823653486792474]",1
0,1,1364990.0,16,1024.0,"[1364990.0,16.0,1024.0]","[2.146337811802013,1.2730794066257018,2.823653486792474]",1
1,1,1272990.0,16,512.0,"[1272990.0,16.0,512.0]","[2.001675155895534,1.2730794066257018,1.411826743396237]",0
1,1,570990.0,8,512.0,"[570990.0,8.0,512.0]","[0.8978361945221808,0.6365397033128509,1.411826743396237]",0
0,1,499990.0,8,512.0,"[499990.0,8.0,512.0]","[0.7861943622465282,0.6365397033128509,1.411826743396237]",0
1,1,918990.0,16,512.0,"[918990.0,16.0,512.0]","[1.4450384146901678,1.2730794066257018,1.411826743396237]",0
3,1,2199990.0,16,512.0,"[2199990.0,16.0,512.0]","[3.459308656170603,1.2730794066257018,1.411826743396237]",1
1,1,1540990.0,16,1024.0,"[1540990.0,16.0,1024.0]","[2.4230837622317996,1.2730794066257018,2.823653486792474]",1
1,1,1698990.0,32,1024.0,"[1698990.0,32.0,1024.0]","[2.671526149549449,2.5461588132514037,2.823653486792474]",1
10,1,899990.0,16,512.0,"[899990.0,16.0,512.0]","[1.4151624314051339,1.2730794066257018,1.411826743396237]",0
3,1,1009990.0,8,512.0,"[1009990.0,8.0,512.0]","[1.5881286504237506,0.6365397033128509,1.411826743396237]",0
3,1,883990.0,8,256.0,"[883990.0,8.0,256.0]","[1.3900037086387897,0.6365397033128509,0.7059133716981185]",0
2,1,715990.0,8,512.0,"[715990.0,8.0,512.0]","[1.1258371195921753,0.6365397033128509,1.411826743396237]",0
2,1,547990.0,8,512.0,"[547990.0,8.0,512.0]","[0.8616705305455609,0.6365397033128509,1.411826743396237]",0
1,1,498990.0,8,512.0,"[498990.0,8.0,512.0]","[0.7846219420736317,0.6365397033128509,1.411826743396237]",0
1,1,509990.0,16,512.0,"[509990.0,16.0,512.0]","[0.8019185639754933,1.2730794066257018,1.411826743396237]",0
1,1,489990.0,8,512.0,"[489990.0,8.0,512.0]","[0.7704701605175631,0.6365397033128509,1.411826743396237]",0
1,1,2304990.0,32,1024.0,"[2304990.0,32.0,1024.0]","[3.6244127743247367,2.5461588132514037,2.823653486792474]",1
1,1,1799990.0,16,1024.0,"[1799990.0,16.0,1024.0]","[2.830340587011997,1.2730794066257018,2.823653486792474]",1
2,1,1452990.0,32,1024.0,"[1452990.0,32.0,1024.0]","[2.2847107870169063,2.5461588132514037,2.823653486792474]",1
2,1,864990.0,16,512.0,"[864990.0,16.0,512.0]","[1.360127725353756,1.2730794066257018,1.411826743396237]",0
2,1,1333990.0,16,1024.0,"[1333990.0,16.0,1024.0]","[2.0975927864422212,1.2730794066257018,2.823653486792474]",1
1,1,863990.0,16,512.0,"[863990.0,16.0,512.0]","[1.3585553051808594,1.2730794066257018,1.411826743396237]",0
2,1,859990.0,16,1024.0,"[859990.0,16.0,1024.0]","[1.3522656244892735,1.2730794066257018,2.823653486792474]",0
0,1,1322990.0,16,512.0,"[1322990.0,16.0,512.0]","[2.0802961645403597,1.2730794066257018,1.411826743396237]",0
1,1,1267990.0,16,512.0,"[1267990.0,16.0,512.0]","[1.9938130550310513,1.2730794066257018,1.411826743396237]",0
1,1,2107990.0,32,1024.0,"[2107990.0,32.0,1024.0]","[3.314646000264123,2.5461588132514037,2.823653486792474]",1
1,1,1504990.0,16,512.0,"[1504990.0,16.0,512.0]","[2.3664766360075253,1.2730794066257018,1.411826743396237]",0
0,1,599990.0,16,512.0,"[599990.0,16.0,512.0]","[0.9434363795361796,1.2730794066257018,1.411826743396237]",0
1,1,679990.0,16,1024.0,"[679990.0,16.0,1024.0]","[1.0692299933679008,1.2730794066257018,2.823653486792474]",0
1,1,649990.0,16,512.0,"[649990.0,16.0,512.0]","[1.0220573881810053,1.2730794066257018,1.411826743396237]",0
0,1,399990.0,8,256.0,"[399990.0,8.0,256.0]","[0.6289523449568768,0.6365397033128509,0.7059133716981185]",0
0,1,449990.0,8,256.0,"[449990.0,8.0,256.0]","[0.7075733536017025,0.6365397033128509,0.7059133716981185]",0
0,1,299990.0,8,256.0,"[299990.0,8.0,256.0]","[0.47171032766722537,0.6365397033128509,0.7059133716981185]",0
0,1,279990.0,8,256.0,"[279990.0,8.0,256.0]","[0.44026192420929505,0.6365397033128509,0.7059133716981185]",0
0,1,359990.0,8,256.0,"[359990.0,8.0,256.0]","[0.5660555380410162,0.6365397033128509,0.7059133716981185]",0
3,1,729990.0,16,512.0,"[729990.0,16.0,512.0]","[1.1478510020127266,1.2730794066257018,1.411826743396237]",0
0,1,769990.0,8,512.0,"[769990.0,8.0,512.0]","[1.210747808928587,0.6365397033128509,1.411826743396237]",0
0,1,359990.0,8,256.0,"[359990.0,8.0,256.0]","[0.5660555380410162,0.6365397033128509,0.7059133716981185]",0
0,1,429990.0,8,512.0,"[429990.0,8.0,512.0]","[0.6761249501437722,0.6365397033128509,1.411826743396237]",0
1,1,629990.0,16,512.0,"[629990.0,16.0,512.0]","[0.9906089847230751,1.2730794066257018,1.411826743396237]",0
1,1,599990.0,8,512.0,"[599990.0,8.0,512.0]","[0.9434363795361796,0.6365397033128509,1.411826743396237]",0
0,1,373990.0,8,256.0,"[373990.0,8.0,256.0]","[0.5880694204615674,0.6365397033128509,0.7059133716981185]",0
3,1,659990.0,8,512.0,"[659990.0,8.0,512.0]","[1.0377815899099705,0.6365397033128509,1.411826743396237]",0
0,1,699990.0,32,1024.0,"[699990.0,32.0,1024.0]","[1.1006783968258311,2.5461588132514037,2.823653486792474]",1
0,1,549990.0,16,1024.0,"[549990.0,16.0,1024.0]","[0.864815370891354,1.2730794066257018,2.823653486792474]",0
2,1,649990.0,16,1024.0,"[649990.0,16.0,1024.0]","[1.0220573881810053,1.2730794066257018,2.823653486792474]",0
0,1,599990.0,16,512.0,"[599990.0,16.0,512.0]","[0.9434363795361796,1.2730794066257018,1.411826743396237]",0
0,1,599990.0,8,512.0,"[599990.0,8.0,512.0]","[0.9434363795361796,0.6365397033128509,1.411826743396237]",0
0,1,532990.0,8,512.0,"[532990.0,8.0,512.0]","[0.8380842279521132,0.6365397033128509,1.411826743396237]",0
2,1,629990.0,16,512.0,"[629990.0,16.0,512.0]","[0.9906089847230751,1.2730794066257018,1.411826743396237]",0
2,1,549990.0,8,256.0,"[549990.0,8.0,256.0]","[0.864815370891354,0.6365397033128509,0.7059133716981185]",0
0,1,349990.0,8,512.0,"[349990.0,8.0,512.0]","[0.5503313363120511,0.6365397033128509,1.411826743396237]",0
10,1,1476990.0,8,512.0,"[1476990.0,8.0,512.0]","[2.3224488711664226,0.6365397033128509,1.411826743396237]",0
10,1,1170990.0,8,256.0,"[1170990.0,8.0,256.0]","[1.8412882982600893,0.6365397033128509,0.7059133716981185]",0
10,1,1558990.0,8,512.0,"[1558990.0,8.0,512.0]","[2.451387325343937,0.6365397033128509,1.411826743396237]",0
1,1,571990.0,8,512.0,"[571990.0,8.0,512.0]","[0.8994086146950773,0.6365397033128509,1.411826743396237]",0
10,1,1790990.0,32,512.0,"[1790990.0,32.0,512.0]","[2.816188805455928,2.5461588132514037,1.411826743396237]",1
10,1,1476990.0,8,512.0,"[1476990.0,8.0,512.0]","[2.3224488711664226,0.6365397033128509,1.411826743396237]",0
2,1,1713990.0,16,1024.0,"[1713990.0,16.0,1024.0]","[2.695112452142897,1.2730794066257018,2.823653486792474]",1
2,1,825990.0,16,1024.0,"[825990.0,16.0,1024.0]","[1.298803338610792,1.2730794066257018,2.823653486792474]",0
2,1,841990.0,8,512.0,"[841990.0,8.0,512.0]","[1.3239620613771361,0.6365397033128509,1.411826743396237]",0
10,1,1170990.0,8,256.0,"[1170990.0,8.0,256.0]","[1.8412882982600893,0.6365397033128509,0.7059133716981185]",0
2,1,727990.0,8,512.0,"[727990.0,8.0,512.0]","[1.1447061616669334,0.6365397033128509,1.411826743396237]",0
2,1,897990.0,16,512.0,"[897990.0,16.0,512.0]","[1.4120175910593409,1.2730794066257018,1.411826743396237]",0
2,1,3530990.0,32,1024.0,"[3530990.0,32.0,1024.0]","[5.552199906295863,2.5461588132514037,2.823653486792474]",1
2,1,1407990.0,16,1024.0,"[1407990.0,16.0,1024.0]","[2.2139518792365633,1.2730794066257018,2.823653486792474]",1
3,1,1101990.0,16,512.0,"[1101990.0,16.0,512.0]","[1.7327913063302298,1.2730794066257018,1.411826743396237]",0
1,1,468990.0,8,512.0,"[468990.0,8.0,512.0]","[0.7374493368867363,0.6365397033128509,1.411826743396237]",0
1,1,219990.0,16,1024.0,"[219990.0,16.0,1024.0]","[0.3459167138355042,1.2730794066257018,2.823653486792474]",0
1,1,1385990.0,8,256.0,"[1385990.0,8.0,256.0]","[2.17935863543284,0.6365397033128509,0.7059133716981185]",0
1,1,980990.0,16,512.0,"[980990.0,16.0,512.0]","[1.5425284654097515,1.2730794066257018,1.411826743396237]",0
1,1,1458990.0,16,1024.0,"[1458990.0,16.0,1024.0]","[2.2941453080542855,1.2730794066257018,2.823653486792474]",1
1,1,1034990.0,8,512.0,"[1034990.0,8.0,512.0]","[1.6274391547461635,0.6365397033128509,1.411826743396237]",0
0,1,1174990.0,8,512.0,"[1174990.0,8.0,512.0]","[1.8475779789516755,0.6365397033128509,1.411826743396237]",0
0,1,1137990.0,8,256.0,"[1137990.0,8.0,256.0]","[1.7893984325545045,0.6365397033128509,0.7059133716981185]",0
0,1,1152990.0,8,512.0,"[1152990.0,8.0,512.0]","[1.812984735147952,0.6365397033128509,1.411826743396237]",0
0,1,374990.0,4,256.0,"[374990.0,4.0,256.0]","[0.5896418406344639,0.31826985165642546,0.7059133716981185]",0
0,1,289990.0,8,256.0,"[289990.0,8.0,256.0]","[0.4559861259382602,0.6365397033128509,0.7059133716981185]",0
0,1,843990.0,16,512.0,"[843990.0,16.0,512.0]","[1.327106901722929,1.2730794066257018,1.411826743396237]",0
0,1,847990.0,16,512.0,"[847990.0,16.0,512.0]","[1.3333965824145153,1.2730794066257018,1.411826743396237]",0
0,1,706990.0,8,512.0,"[706990.0,8.0,512.0]","[1.1116853380361067,0.6365397033128509,1.411826743396237]",0
0,1,667990.0,16,512.0,"[667990.0,16.0,512.0]","[1.0503609512931427,1.2730794066257018,1.411826743396237]",0
0,1,528990.0,8,256.0,"[528990.0,8.0,256.0]","[0.8317945472605272,0.6365397033128509,0.7059133716981185]",0
0,1,611990.0,8,1024.0,"[611990.0,8.0,1024.0]","[0.9623054216109378,0.6365397033128509,2.823653486792474]",0
0,1,1272990.0,16,512.0,"[1272990.0,16.0,512.0]","[2.001675155895534,1.2730794066257018,1.411826743396237]",0
0,1,1546990.0,16,512.0,"[1546990.0,16.0,512.0]","[2.4325182832691787,1.2730794066257018,1.411826743396237]",0
3,1,1421990.0,32,1024.0,"[1421990.0,32.0,1024.0]","[2.2359657616571145,2.5461588132514037,2.823653486792474]",1
3,1,1331990.0,32,1024.0,"[1331990.0,32.0,1024.0]","[2.094447946096428,2.5461588132514037,2.823653486792474]",1
3,1,930990.0,8,512.0,"[930990.0,8.0,512.0]","[1.463907456764926,0.6365397033128509,1.411826743396237]",0
3,1,642990.0,8,512.0,"[642990.0,8.0,512.0]","[1.0110504469707298,0.6365397033128509,1.411826743396237]",0
0,1,889990.0,16,512.0,"[889990.0,16.0,512.0]","[1.399438229676169,1.2730794066257018,1.411826743396237]",0
0,1,457990.0,8,256.0,"[457990.0,8.0,256.0]","[0.7201527149848747,0.6365397033128509,0.7059133716981185]",0
0,1,1041990.0,8,512.0,"[1041990.0,8.0,512.0]","[1.638446095956439,0.6365397033128509,1.411826743396237]",0
0,1,515990.0,8,512.0,"[515990.0,8.0,512.0]","[0.8113530850128724,0.6365397033128509,1.411826743396237]",0
0,1,1014990.0,16,1024.0,"[1014990.0,16.0,1024.0]","[1.5959907512882332,1.2730794066257018,2.823653486792474]",0
0,1,1508990.0,16,1024.0,"[1508990.0,16.0,1024.0]","[2.3727663166991113,1.2730794066257018,2.823653486792474]",1
0,1,901990.0,16,512.0,"[901990.0,16.0,512.0]","[1.418307271750927,1.2730794066257018,1.411826743396237]",0
0,1,686990.0,16,512.0,"[686990.0,16.0,512.0]","[1.0802369345781764,1.2730794066257018,1.411826743396237]",0
0,1,614990.0,8,512.0,"[614990.0,8.0,512.0]","[0.9670226821296274,0.6365397033128509,1.411826743396237]",0
3,1,2359990.0,16,1024.0,"[2359990.0,16.0,1024.0]","[3.710895883834045,1.2730794066257018,2.823653486792474]",1
10,1,370990.0,8,256.0,"[370990.0,8.0,256.0]","[0.5833521599428778,0.6365397033128509,0.7059133716981185]",0
1,1,815990.0,8,512.0,"[815990.0,8.0,512.0]","[1.2830791368818268,0.6365397033128509,1.411826743396237]",0
10,1,1936990.0,8,512.0,"[1936990.0,8.0,512.0]","[3.0457621506988195,0.6365397033128509,1.411826743396237]",0
1,1,1517990.0,16,512.0,"[1517990.0,16.0,512.0]","[2.3869180982551796,1.2730794066257018,1.411826743396237]",0
1,1,1703990.0,16,512.0,"[1703990.0,16.0,512.0]","[2.6793882504139317,1.2730794066257018,1.411826743396237]",0
1,1,835990.0,8,512.0,"[835990.0,8.0,512.0]","[1.314527540339757,0.6365397033128509,1.411826743396237]",0
1,1,454990.0,16,1024.0,"[454990.0,16.0,1024.0]","[0.7154354544661851,1.2730794066257018,2.823653486792474]",0
0,1,986990.0,16,512.0,"[986990.0,16.0,512.0]","[1.5519629864471307,1.2730794066257018,1.411826743396237]",0
0,1,783990.0,16,512.0,"[783990.0,16.0,512.0]","[1.2327616913491384,1.2730794066257018,1.411826743396237]",0
0,1,649990.0,8,512.0,"[649990.0,8.0,512.0]","[1.0220573881810053,0.6365397033128509,1.411826743396237]",0
0,1,995990.0,16,1024.0,"[995990.0,16.0,1024.0]","[1.5661147680031993,1.2730794066257018,2.823653486792474]",0
3,1,594990.0,8,256.0,"[594990.0,8.0,256.0]","[0.9355742786716971,0.6365397033128509,0.7059133716981185]",0
1,1,1482990.0,32,1024.0,"[1482990.0,32.0,1024.0]","[2.331883392203802,2.5461588132514037,2.823653486792474]",1
10,1,539990.0,8,512.0,"[539990.0,8.0,512.0]","[0.8490911691623888,0.6365397033128509,1.411826743396237]",0
8,1,2458990.0,16,1024.0,"[2458990.0,16.0,1024.0]","[3.8665654809507997,1.2730794066257018,2.823653486792474]",1
8,1,932990.0,16,512.0,"[932990.0,16.0,512.0]","[1.467052297110719,1.2730794066257018,1.411826743396237]",0
10,1,2955990.0,18,512.0,"[2955990.0,18.0,512.0]","[4.648058306880367,1.4322143324539145,1.411826743396237]",1
10,1,1405990.0,8,256.0,"[1405990.0,8.0,256.0]","[2.21080703889077,0.6365397033128509,0.7059133716981185]",0
10,1,1354990.0,8,256.0,"[1354990.0,8.0,256.0]","[2.130613610073048,0.6365397033128509,0.7059133716981185]",0
10,1,1354990.0,8,256.0,"[1354990.0,8.0,256.0]","[2.130613610073048,0.6365397033128509,0.7059133716981185]",0
10,1,3362990.0,36,512.0,"[3362990.0,36.0,512.0]","[5.288033317249249,2.864428664907829,1.411826743396237]",1
